x_volume_ml,UV 1_280_mAU,UV 2_295_mAU,UV 3_0_mAU,Cond_mS/cm,% Cond_%,Conc B_%,System flow_ml/min,System linear flow_cm/h,PreC pressure_MPa,DeltaC pressure_MPa,Sample flow_ml/min,Sample linear flow_cm/h,Sample pressure_MPa,pH_None,System pressure_MPa,PostC pressure_MPa,Cond temp_°C,xUV cell path length_cm,Sample flow (CV/h)_CV/h,System flow (CV/h)_CV/h
10.675673484802246,0.1835850477218628,,,,17.091217041015625,99.19998931884766,0.7000013589859009,,,,,,,,0.6572473645210266,,,,,60.000118255615234
10.676840782165527,0.1823023557662964,,,17.091629028320312,,,,0.0,,,0.0,0.0,,,0.6567521691322327,,,,0.0,
10.67800235748291,0.1812056303024292,,,,,,,,,,,,,,0.6567907333374023,,,0.20000000298023224,,
10.679167747497559,0.18012785911560059,0.09854114055633545,0.0,17.091777801513672,,,,,,,,,,,0.6575846076011658,,,,,
10.680327415466309,0.1790943145751953,,,,,,,,,,,,,3.0273873805999756,0.6568537354469299,,,,,
10.681492805480957,0.17806077003479004,,,17.091815948486328,,,,,,,,,,,0.6575878858566284,,,,,
10.682662963867188,0.17723751068115234,,,,,,,,,,,,,,0.6577730178833008,,,,,
10.683821678161621,0.17650437355041504,,,17.09190559387207,,,,,,,,,0.006988991983234882,,0.6581428647041321,,21.780029296875,,,
10.685039520263672,0.1758732795715332,0.09552216529846191,0.0,,,,,,,0.3816601634025574,,,,,0.6549035310745239,0.2659483253955841,,,,
10.686223030090332,0.17526769638061523,,,17.092039108276367,,,,,0.647608757019043,,,,,,0.6489137411117554,,,,,
10.687382698059082,0.17473864555358887,,,,17.09136199951172,99.19998931884766,0.7000013589859009,,,,,,,,0.6513839960098267,,,,,60.000118255615234
10.68855094909668,0.1745157241821289,,,17.09226417541504,,,,0.0,,,0.0,0.0,,,0.6537432670593262,,,,0.0,
10.689716339111328,0.1743335723876953,,,,,,,,,,,,,,0.6547107100486755,,,0.20000000298023224,,
10.690876960754395,0.17424654960632324,0.09540414810180664,0.0,17.092483520507812,,,,,,,,,,,0.6558510065078735,,,,,
10.692046165466309,0.17415952682495117,,,,,,,,,,,,,3.0272936820983887,0.6554908752441406,,,,,
10.693209648132324,0.1740407943725586,,,17.09262466430664,,,,,,,,,,,0.6535630226135254,,,,,
10.694371223449707,0.17390847206115723,,,,,,,,,,,,,,0.6521635055541992,,,,,
10.695539474487305,0.17349672317504883,,,17.092741012573242,,,,,,,,,0.007006167899817228,,0.6528484225273132,,,,,
10.696706771850586,0.17301511764526367,0.09748852252960205,0.0,,,,,,,0.3800264000892639,,,,,0.6529054641723633,0.26558297872543335,,,,
10.697868347167969,0.1723933219909668,,,17.0927791595459,,,,,0.6456093788146973,,,,,,0.6536998748779297,,,,,
10.699036598205566,0.17144441604614258,,,,17.091815948486328,99.19998931884766,0.7000013589859009,,,,,,,,0.6540794968605042,,,,,60.000118255615234
10.70020580291748,0.17047929763793945,,,17.09275245666504,,,,0.0,,,0.0,0.0,,,0.6538384556770325,,,,0.0,
10.701367378234863,0.16948986053466797,,,,,,,,,,,,,,0.6545161008834839,,,0.20000000298023224,,
10.702529907226562,0.16850042343139648,0.09682273864746094,0.0,17.092756271362305,,,,,,,,,,,0.6553877592086792,,,,,
10.70370101928711,0.1683446168899536,,,,,,,,,,,,,3.027433395385742,0.6551442742347717,,,,,
10.704861640930176,0.1682814359664917,,,17.092853546142578,,,,,,,,,,,0.6557943820953369,,,,,
10.70602798461914,0.1685401201248169,,,,,,,,,,,,,,0.6558001041412354,,,,,
10.707195281982422,0.16883456707000732,,,17.092815399169922,,,,,,,,,0.0070974379777908325,,0.6566992402076721,,21.781890869140625,,,
10.708353996276855,0.16911005973815918,0.09806954860687256,0.0,,,,,,,0.3776550590991974,,,,,0.656796932220459,0.2647494375705719,,,,
10.709527015686035,0.1693413257598877,,,17.092750549316406,,,,,0.6424046158790588,,,,,,0.6579164862632751,,,,,
10.710691452026367,0.1690349578857422,,,,17.092626571655273,99.19998931884766,0.7000013589859009,,,,,,,,0.6565117239952087,,,,,60.000118255615234
10.711852073669434,0.16819095611572266,,,17.092607498168945,,,,0.0,,,0.0,0.0,,,0.6576719880104065,,,,0.0,
10.713019371032715,0.16734695434570312,,,,,,,,,,,,,,0.6587097644805908,,,0.20000000298023224,,
10.714184761047363,0.16640090942382812,0.10015678405761719,0.0,17.092466354370117,,,,,,,,,,,0.659570038318634,,,,,
10.71534538269043,0.16542935371398926,,,,,,,,,,,,,3.0273492336273193,0.6595550179481506,,,,,
10.716519355773926,0.16489017009735107,,,17.09223747253418,,,,,,,,,,,0.6586717367172241,,,,,
10.717683792114258,0.16439902782440186,,,,,,,,,,,,,,0.65960294008255,,,,,
10.718844413757324,0.16386711597442627,,,17.09195899963379,,,,,,,,,0.0071173300966620445,,0.6587968468666077,,,,,
10.720011711120605,0.16324007511138916,0.1007004976272583,0.0,,,,,,,0.37772244215011597,,,,,0.6592406034469604,0.26482659578323364,,,,
10.721176147460938,0.1625272035598755,,,17.091781616210938,,,,,0.6425490975379944,,,,,,0.6586800813674927,,,,,
10.722336769104004,0.1616140604019165,,,,17.092851638793945,99.19998931884766,0.7000013589859009,,,,,,,,0.6585398316383362,,,,,60.000118255615234
10.723506927490234,0.16070091724395752,,,17.091629028320312,,,,0.0,,,0.0,0.0,,,0.6589417457580566,,,,0.0,
10.724674224853516,0.16006720066070557,,,,,,,,,,,,,,0.6583535075187683,,,0.20000000298023224,,
10.725833892822266,0.15950334072113037,0.09723997116088867,0.0,17.091381072998047,,,,,,,,,,,0.6594347953796387,,,,,
10.72700023651123,0.1592090129852295,,,,,,,,,,,,,3.027487277984619,0.6584908366203308,,,,,
10.728164672851562,0.15903019905090332,,,17.0911808013916,,,,,,,,,,,0.6587464809417725,,,,,
10.72933292388916,0.15886759757995605,,,,,,,,,,,,,,0.658833384513855,,,,,
10.730493545532227,0.15872931480407715,,,17.091026306152344,,,,,,,,,0.006906953174620867,,0.6585677862167358,,21.784942626953125,,,
10.731661796569824,0.15860068798065186,0.09999728202819824,0.0,,,,,,,0.38026803731918335,,,,,0.6585868000984192,0.26594722270965576,,,,
10.732830047607422,0.15849459171295166,,,17.090837478637695,,,,,0.6462153196334839,,,,,,0.6587064266204834,,,,,
10.733990669250488,0.15838849544525146,,,,17.09223747253418,99.19998931884766,0.7000013589859009,,,,,,,,0.6591920852661133,,,,,60.000118255615234
10.735157012939453,0.15796053409576416,,,17.09070587158203,,,,0.0,,,0.0,0.0,,,0.6600086092948914,,,,0.0,
10.736324310302734,0.15749680995941162,,,,,,,,,,,,,,0.660316526889801,,,0.20000000298023224,,
10.737481117248535,0.15665113925933838,0.09907960891723633,0.0,17.0905818939209,,,,,,,,,,,0.6613388657569885,,,,,
10.738680839538574,0.15576303005218506,,,,,,,,,,,,,3.0274546146392822,0.6599295139312744,,,,,
10.739884376525879,0.15541255474090576,,,17.090505599975586,,,,,,,,,,,0.6535863876342773,,,,,
10.741046905517578,0.1555997133255005,,,,,,,,,,,,,,0.6549477577209473,,,,,
10.742215156555176,0.15559446811676025,,,17.09042739868164,,,,,,,,,0.007137012202292681,,0.656882643699646,,,,,
10.74338150024414,0.15514028072357178,0.09882247447967529,0.0,,,,,,,0.3806008994579315,,,,,0.6578246355056763,0.26624345779418945,,,,
10.744545936584473,0.1546860933303833,,,17.090253829956055,,,,,0.6468443870544434,,,,,,0.6581293940544128,,,,,
10.745713233947754,0.15379953384399414,,,,17.0911808013916,99.19998931884766,0.7000013589859009,,,,,,,,0.6569109559059143,,,,,60.000118255615234
10.746881484985352,0.15286493301391602,,,17.090166091918945,,,,0.0,,,0.0,0.0,,,0.6561340689659119,,,,0.0,
10.748044967651367,0.15125799179077148,,,,,,,,,,,,,,0.6548779606819153,,,0.20000000298023224,,
10.7492094039917,0.14948296546936035,0.10024690628051758,0.0,17.090124130249023,,,,,,,,,,,0.6541253924369812,,,,,
10.750372886657715,0.14779376983642578,,,,,,,,,,,,,3.0274102687835693,0.6544617414474487,,,,,
10.75153923034668,0.14630484580993652,,,17.090030670166016,,,,,,,,,,,0.6549178957939148,,,,,
10.752703666687012,0.14508056640625,,,,,,,,,,,,,,0.6548797488212585,,,,,
10.753872871398926,0.14491486549377441,,,17.089942932128906,,,,,,,,,0.007076450623571873,,0.6551940441131592,,21.78759765625,,,
10.755035400390625,0.14474916458129883,0.10068798065185547,0.0,,,,,,,0.3813745975494385,,,,,0.6556954979896545,0.26666566729545593,,,,
10.756200790405273,0.14431393146514893,,,17.08988380432129,,,,,0.648040235042572,,,,,,0.6559267640113831,,,,,
10.757369995117188,0.14376318454742432,,,,17.090505599975586,99.19998931884766,0.7000013589859009,,,,,,,,0.6554453372955322,,,,,60.000118255615234
10.758537292480469,0.1425257921218872,,,17.08997917175293,,,,0.0,,,0.0,0.0,,,0.6566535830497742,,,,0.0,
10.759697914123535,0.14111673831939697,,,,,,,,,,,,,,0.6560060381889343,,,0.20000000298023224,,
10.76086711883545,0.13969802856445312,0.09691619873046875,0.0,17.090051651000977,,,,,,,,,,,0.6560218930244446,,,,,
10.762027740478516,0.13825678825378418,,,,,,,,,,,,,3.027401924133301,0.6562858819961548,,,,,
10.763189315795898,0.1368016004562378,,,17.09000015258789,,,,,,,,,,,0.6567826271057129,,,,,
10.764359474182129,0.13531386852264404,,,,,,,,,,,,,,0.6572385430335999,,,,,
10.765523910522461,0.1338261365890503,,,17.089962005615234,,,,,,,,,0.006910036783665419,,0.6576365828514099,,,,,
10.76668930053711,0.13272035121917725,0.09849929809570312,0.0,,,,,,,0.37813907861709595,,,,,0.6571834087371826,0.2654598355293274,,,,
10.767853736877441,0.13165700435638428,,,17.089855194091797,,,,,0.6435989737510681,,,,,,0.6577546000480652,,,,,
10.769021034240723,0.13083970546722412,,,,17.090030670166016,99.19998931884766,0.7000013589859009,,,,,,,,0.6577955484390259,,,,,60.000118255615234
10.770187377929688,0.13008391857147217,,,17.089645385742188,,,,0.0,,,0.0,0.0,,,0.6590988636016846,,,,0.0,
10.771353721618652,0.12952053546905518,,,,,,,,,,,,,,0.6603879928588867,,,0.20000000298023224,,
10.77250862121582,0.12940609455108643,0.09658575057983398,0.0,17.089492797851562,,,,,,,,,,,0.660447895526886,,,,,
10.773677825927734,0.12911522388458252,,,,,,,,,,,,,3.0271151065826416,0.660493791103363,,,,,
10.774849891662598,0.12855970859527588,,,17.08948516845703,,,,,,,,,,,0.6610596179962158,,,,,
10.776007652282715,0.12800419330596924,,,,,,,,,,,,,,0.6599313616752625,,,,,
10.777175903320312,0.128121018409729,,,17.089384078979492,,,,,,,,,0.006940856575965881,,0.6602821350097656,,21.789215087890625,,,
10.778340339660645,0.12840592861175537,0.09030961990356445,0.0,,,,,,,0.378501832485199,,,,,0.6592543721199036,0.2654419541358948,,,,
10.779505729675293,0.12921535968780518,,,17.089149475097656,,,,,0.6439441442489624,,,,,,0.6591402292251587,,,,,
10.78066635131836,0.13002479076385498,,,,17.090002059936523,99.19998931884766,0.7000013589859009,,,,,,,,0.6588812470436096,,,,,60.000118255615234
10.78183650970459,0.13056957721710205,,,17.0889949798584,,,,0.0,,,0.0,0.0,,,0.6582566499710083,,,,0.0,
10.78299617767334,0.13005578517913818,,,,,,,,,,,,,,0.6578934788703918,,,0.20000000298023224,,
10.78416633605957,0.12948143482208252,0.08701610565185547,0.0,17.088790893554688,,,,,,,,,,,0.6583971381187439,,,,,
10.785323143005371,0.12881624698638916,,,,,,,,,,,,,3.02740740776062,0.6587975025177002,,,,,
10.786493301391602,0.1281510591506958,,,17.08869171142578,,,,,,,,,,,0.658106803894043,,,,,
10.787654876708984,0.12817251682281494,,,,,,,,,,,,,,0.6584335565567017,,,,,
10.788820266723633,0.1283656358718872,,,17.088537216186523,,,,,,,,,0.007002810016274452,,0.6583560109138489,,,,,
10.789986610412598,0.12821757793426514,0.08822894096374512,0.0,,,,,,,0.38130009174346924,,,,,0.6582238674163818,0.2661537826061249,,,,
10.79115104675293,0.12803161144256592,,,17.088497161865234,,,,,0.647454023361206,,,,,,0.6582552194595337,,,,,
10.79232120513916,0.12785959243774414,,,,17.08948516845703,99.19998931884766,0.7000013589859009,,,,,,,,0.657119631767273,,,,,60.000118255615234
10.793546676635742,0.12772011756896973,,,17.08847427368164,,,,0.0,,,0.0,0.0,,,0.6505665183067322,,,,0.0,
10.794708251953125,0.12750577926635742,,,,,,,,,,,,,,0.6486743092536926,,,0.20000000298023224,,
10.795873641967773,0.12717914581298828,0.08725380897521973,0.0,17.088417053222656,,,,,,,,,,,0.6518586277961731,,,,,
10.797041893005371,0.12685251235961914,,,,,,,,,,,,,3.027378559112549,0.653904139995575,,,,,
10.79820728302002,0.1262798309326172,,,17.08840560913086,,,,,,,,,,,0.6548160314559937,,,,,
10.79936695098877,0.12564563751220703,,,,,,,,,,,,,,0.6552665829658508,,,,,
10.80053424835205,0.12537777423858643,,,17.088478088378906,,,,,,,,,0.006945558357983828,,0.6544033885002136,,21.789306640625,,,
10.801702499389648,0.1252669095993042,0.08265674114227295,0.0,,,,,,,0.38067716360092163,,,,,0.6520366072654724,0.2662181556224823,,,,
10.802864074707031,0.12533247470855713,,,17.088497161865234,,,,,0.646895170211792,,,,,,0.651531994342804,,,,,
10.80402946472168,0.1256626844406128,,,,17.08869171142578,99.19998931884766,0.7000013589859009,,,,,,,,0.6524060964584351,,,,,60.000118255615234
10.805197715759277,0.12580442428588867,,,17.08858299255371,,,,0.0,,,0.0,0.0,,,0.6534873843193054,,,,0.0,
10.806365013122559,0.12550640106201172,,,,,,,,,,,,,,0.6534925699234009,,,0.20000000298023224,,
10.807526588439941,0.12520837783813477,0.08162474632263184,0.0,17.0886173248291,,,,,,,,,,,0.6548187136650085,,,,,
10.808693885803223,0.12438582628965378,,,,,,,,,,,,,3.0272045135498047,0.653969943523407,,,,,
10.80986213684082,0.12356329709291458,,,17.08854866027832,,,,,,,,,,,0.6544143557548523,,,,,
10.811023712158203,0.12351751327514648,,,,,,,,,,,,,,0.6546332240104675,,,,,
10.812189102172852,0.12355804443359375,,,17.088558197021484,,,,,,,,,0.00708334194496274,,0.6550924181938171,,,,,
10.813356399536133,0.12365913391113281,0.08057153224945068,0.0,,,,,,,0.3763059079647064,,,,,0.6543025374412537,0.26543357968330383,,,,
10.814526557922363,0.12385106086730957,,,17.08854103088379,,,,,0.641739547252655,,,,,,0.6555962562561035,,,,,
10.815683364868164,0.1240544393658638,,,,17.08840560913086,99.19998931884766,0.7000013589859009,,,,,,,,0.655711829662323,,,,,60.000118255615234
10.816848754882812,0.12427496910095215,,,17.08847427368164,,,,0.0,,,0.0,0.0,,,0.6556930541992188,,,,0.0,
10.818020820617676,0.1244955062866211,,,,,,,,,,,,,,0.6560375094413757,,,0.20000000298023224,,
10.819182395935059,0.12505722045898438,0.07813072204589844,0.0,17.088275909423828,,,,,,,,,,,0.655956506729126,,,,,
10.820347785949707,0.1256568431854248,,,,,,,,,,,,,3.0270681381225586,0.6576006412506104,,,,,
10.821510314941406,0.12494325637817383,,,17.088048934936523,,,,,,,,,,,0.6571121215820312,,,,,
10.82268238067627,0.1240837574005127,,,,,,,,,,,,,,0.6578938364982605,,,,,
10.823837280273438,0.12329912185668945,,,17.087778091430664,,,,,,,,,0.006879797670990229,,0.6572087407112122,,21.788482666015625,,,
10.825010299682617,0.12262678146362305,0.07344615459442139,0.0,,,,,,,0.3759724795818329,,,,,0.657444417476654,0.26563817262649536,,,,
10.826171875,0.12226248532533646,,,17.087589263916016,,,,,0.6416106224060059,,,,,,0.6585275530815125,,,,,
10.82734203338623,0.1223602294921875,,,,17.08854866027832,99.19998931884766,0.7000013589859009,,,,,,,,0.6576268076896667,,,,,60.000118255615234
10.828499794006348,0.12245797365903854,,,17.087318420410156,,,,0.0,,,0.0,0.0,,,0.6587097644805908,,,,0.0,
10.829665184020996,0.12218940258026123,,,,,,,,,,,,,,0.6572703123092651,,,0.20000000298023224,,
10.830836296081543,0.12176382541656494,0.0733717679977417,0.0,17.08711051940918,,,,,,,,,,,0.6575299501419067,,,,,
10.83199405670166,0.12103891372680664,,,,,,,,,,,,,3.0271315574645996,0.6574810147285461,,,,,
10.833163261413574,0.12028074264526367,,,17.086917877197266,,,,,,,,,,,0.6570872664451599,,,,,
10.834329605102539,0.11971104145050049,,,,,,,,,,,,,,0.6571449637413025,,,,,
10.835495948791504,0.11958110332489014,,,17.086795806884766,,,,,,,,,0.006847516633570194,,0.6564493775367737,,,,,
10.83665657043457,0.11932480335235596,0.07269978523254395,0.0,,,,,,,0.37781018018722534,,,,,0.6580138206481934,0.2660687565803528,,,,
10.837823867797852,0.11887896060943604,,,17.086612701416016,,,,,0.6438788771629333,,,,,,0.6568002104759216,,,,,
10.838987350463867,0.11843311786651611,,,,17.088048934936523,99.19998931884766,0.7000013589859009,,,,,,,,0.657341480255127,,,,,60.000118255615234
10.840154647827148,0.1172105073928833,,,17.086498260498047,,,,0.0,,,0.0,0.0,,,0.657067060470581,,,,0.0,
10.841314315795898,0.11590158939361572,,,,,,,,,,,,,,0.6581245064735413,,,0.20000000298023224,,
10.842483520507812,0.11403357982635498,0.07166469097137451,0.0,17.086376190185547,,,,,,,,,,,0.6579412221908569,,,,,
10.843648910522461,0.11216557025909424,,,,,,,,,,,,,3.026970624923706,0.6587461233139038,,,,,
10.844809532165527,0.11028611660003662,,,17.08636474609375,,,,,,,,,,,0.6591852307319641,,,,,
10.845975875854492,0.10838949680328369,,,,,,,,,,,,,,0.6590521335601807,,,,,
10.847204208374023,0.10680699348449707,,,17.086240768432617,,,,,,,,,0.006865472532808781,,0.6555773615837097,,21.787689208984375,,,
10.84837818145752,0.10553860664367676,0.06431722640991211,0.0,,,,,,,0.37934619188308716,,,,,0.6529149413108826,0.2666049301624298,,,,
10.849539756774902,0.10427021980285645,,,17.086158752441406,,,,,0.6459512114524841,,,,,,0.6550021171569824,,,,,
10.850706100463867,0.10431504249572754,,,,17.086917877197266,99.19998931884766,0.7000013589859009,,,,,,,,0.6565709710121155,,,,,60.000118255615234
10.851874351501465,0.10451257228851318,,,17.08599090576172,,,,0.0,,,0.0,0.0,,,0.6572433114051819,,,,0.0,
10.853042602539062,0.10477125644683838,,,,,,,,,,,,,,0.6575196385383606,,,0.20000000298023224,,
10.854203224182129,0.10502994060516357,0.06422042846679688,0.0,17.085968017578125,,,,,,,,,,,0.6566436886787415,,,,,
10.855368614196777,0.10498058795928955,,,,,,,,,,,,,3.026883363723755,0.6556915044784546,,,,,
10.856534004211426,0.1044691801071167,,,17.086082458496094,,,,,,,,,,,0.6548355221748352,,,,,
10.857695579528809,0.10340619087219238,,,,,,,,,,,,,,0.6554906368255615,,,,,
10.858860969543457,0.10210680961608887,,,17.08614158630371,,,,,,,,,0.006907591596245766,,0.6554955840110779,,,,,
10.86003303527832,0.10080742835998535,0.06452000141143799,0.0,,,,,,,0.3792470693588257,,,,,0.6544942259788513,0.26678380370140076,,,,
10.861198425292969,0.09980738162994385,,,17.08605194091797,,,,,0.6460311412811279,,,,,,0.6549625992774963,,,,,
10.862356185913086,0.09878480434417725,,,,17.086366653442383,99.19998931884766,0.7000013589859009,,,,,,,,0.654650866985321,,,,,60.000118255615234
10.863525390625,0.09753906726837158,,,17.08604621887207,,,,0.0,,,0.0,0.0,,,0.6551373600959778,,,,0.0,
10.864696502685547,0.09629333019256592,,,,,,,,,,,,,,0.6539751887321472,,,0.20000000298023224,,
10.865861892700195,0.09517395496368408,0.06261110305786133,0.0,17.086116790771484,,,,,,,,,,,0.6543826460838318,,,,,
10.867016792297363,0.09424412250518799,,,,,,,,,,,,,3.026675224304199,0.6545060873031616,,,,,
10.868186950683594,0.09391677379608154,,,17.086063385009766,,,,,,,,,,,0.6548234820365906,,,,,
10.869352340698242,0.09384763240814209,,,,,,,,,,,,,,0.6552382111549377,,,,,
10.870526313781738,0.09377849102020264,,,17.086055755615234,,,,,,,,,0.00706950668245554,,0.6559504866600037,,21.784820556640625,,,
10.871683120727539,0.09426844120025635,0.06546437740325928,0.0,,,,,,,0.3786812126636505,,,,,0.6564970016479492,0.2659444808959961,,,,
10.87285041809082,0.09479987621307373,,,17.086055755615234,,,,,0.6446256041526794,,,,,,0.6565472483634949,,,,,
10.874017715454102,0.09542810916900635,,,,17.08608055114746,99.19998931884766,0.7000013589859009,,,,,,,,0.658017098903656,,,,,60.000118255615234
10.8751859664917,0.09605634212493896,,,17.086246490478516,,,,0.0,,,0.0,0.0,,,0.6572327613830566,,,,0.0,
10.87634563446045,0.09637045860290527,,,,,,,,,,,,,,0.6574385166168213,,,0.20000000298023224,,
10.877511978149414,0.09637045860290527,0.0720067024230957,0.0,17.08617401123047,,,,,,,,,,,0.6586771011352539,,,,,
10.878678321838379,0.09642195701599121,,,,,,,,,,,,,3.0265514850616455,0.6592189073562622,,,,,
10.879841804504395,0.09648633003234863,,,17.086135864257812,,,,,,,,,,,0.6595662832260132,,,,,
10.881001472473145,0.09654390811920166,,,,,,,,,,,,,,0.6593639254570007,,,,,
10.88216495513916,0.09654033184051514,,,17.08607292175293,,,,,,,,,0.006947841960936785,,0.6594440937042236,,,,,
10.883333206176758,0.09657108783721924,0.06975710391998291,0.0,,,,,,,0.37711217999458313,,,,,0.6595360636711121,0.26572227478027344,,,,
10.884502410888672,0.09673917293548584,,,17.085941314697266,,,,,0.642834484577179,,,,,,0.6594683527946472,,,,,
10.885663032531738,0.09690725803375244,,,,17.086063385009766,99.19998931884766,0.7000013589859009,,,,,,,,0.6598435044288635,,,,,60.000118255615234
10.886831283569336,0.09762692451477051,,,17.085803985595703,,,,0.0,,,0.0,0.0,,,0.6594381332397461,,,,0.0,
10.8879976272583,0.09858298301696777,,,,,,,,,,,,,,0.6590958833694458,,,0.20000000298023224,,
10.88916301727295,0.09933209419250488,0.0671844482421875,0.0,17.085716247558594,,,,,,,,,,,0.6582573652267456,,,,,
10.890326499938965,0.09977078437805176,,,,,,,,,,,,,3.026419162750244,0.65767502784729,,,,,
10.891486167907715,0.1002652645111084,,,17.08553695678711,,,,,,,,,,,0.6569411158561707,,,,,
10.89265251159668,0.1009829044342041,,,,,,,,,,,,,,0.6580991744995117,,,,,
10.893820762634277,0.1017005443572998,,,17.08551025390625,,,,,,,,,0.006739412434399128,,0.658183753490448,,21.7808837890625,,,
10.894980430603027,0.10223472118377686,0.06998980045318604,0.0,,,,,,,0.37905746698379517,,,,,0.6589755415916443,0.2666555941104889,,,,
10.896146774291992,0.10274851322174072,,,17.085439682006836,,,,,0.6457129716873169,,,,,,0.6586612462997437,,,,,
10.897307395935059,0.10265982151031494,,,,17.08613395690918,99.19998931884766,0.7000013589859009,,,,,,,,0.6589793562889099,,,,,60.000118255615234
10.898477554321289,0.10231292247772217,,,17.085460662841797,,,,0.0,,,0.0,0.0,,,0.6588647961616516,,,,0.0,
10.899638175964355,0.10195314884185791,,,,,,,,,,,,,,0.6592659950256348,,,0.20000000298023224,,
10.900848388671875,0.10156333446502686,0.06605410575866699,0.0,17.08550262451172,,,,,,,,,,,0.6557709574699402,,,,,
10.902040481567383,0.10113203525543213,,,,,,,,,,,,,3.0261945724487305,0.6485912203788757,,,,,
10.903206825256348,0.10060393810272217,,,17.08555030822754,,,,,,,,,,,0.6510493755340576,,,,,
10.904366493225098,0.10007584095001221,,,,,,,,,,,,,,0.6535192728042603,,,,,
10.905531883239746,0.09969151020050049,,,17.08549690246582,,,,,,,,,0.006695841439068317,,0.6545614004135132,,,,,
10.906699180603027,0.09932315349578857,0.06290006637573242,0.0,,,,,,,0.3800002932548523,,,,,0.6551095247268677,0.2666313648223877,,,,
10.90786361694336,0.09890329837799072,,,17.085676193237305,,,,,0.6466315984725952,,,,,,0.6543797254562378,,,,,
10.909025192260742,0.09847056865692139,,,,17.085538864135742,99.19998931884766,0.7000013589859009,,,,,,,,0.6523621082305908,,,,,60.000118255615234
10.910191535949707,0.09795916080474854,,,17.085826873779297,,,,0.0,,,0.0,0.0,,,0.6517223715782166,,,,0.0,
10.911357879638672,0.09736907482147217,,,,,,,,,,,,,,0.6523656845092773,,,0.20000000298023224,,
10.912528038024902,0.09674465656280518,0.06290864944458008,0.0,17.08595848083496,,,,,,,,,,,0.653202474117279,,,,,
10.913688659667969,0.09598290920257568,,,,,,,,,,,,,3.026071548461914,0.654376745223999,,,,,
10.914856910705566,0.09522116184234619,,,17.086132049560547,,,,,,,,,,,0.6549294590950012,,,,,
10.91601848602295,0.09385979175567627,,,,,,,,,,,,,,0.6560098528862,,,,,
10.917184829711914,0.09249842166900635,,,17.08638572692871,,,,,,,,,0.007061573676764965,,0.6560865044593811,,21.7767333984375,,,
10.918347358703613,0.09134399890899658,0.06469976902008057,0.0,,,,,,,0.3776256740093231,,,,,0.6554256081581116,0.26616764068603516,,,,
10.919516563415527,0.09049999713897705,,,17.08664894104004,,,,,0.6437934637069702,,,,,,0.6559588313102722,,,,,
10.920682907104492,0.09000885486602783,,,,17.08555030822754,99.19998931884766,0.7000013589859009,,,,,,,,0.6561667323112488,,,,,60.000118255615234
10.92184829711914,0.08987057209014893,,,17.086688995361328,,,,0.0,,,0.0,0.0,,,0.6566599607467651,,,,0.0,
10.923014640808105,0.08973228931427002,,,,,,,,,,,,,,0.6570488810539246,,,0.20000000298023224,,
10.924180030822754,0.08977746963500977,0.06631791591644287,0.0,17.086660385131836,,,,,,,,,,,0.6567907333374023,,,,,
10.925345420837402,0.08986902236938477,,,,,,,,,,,,,3.025991201400757,0.6576787233352661,,,,,
10.926508903503418,0.0901944637298584,,,17.086868286132812,,,,,,,,,,,0.6573110222816467,,,,,
10.927675247192383,0.09051990509033203,,,,,,,,,,,,,,0.6588491201400757,,,,,
10.92883586883545,0.09085822105407715,,,17.08698844909668,,,,,,,,,0.006923542823642492,,0.6590123772621155,,,,,
10.930000305175781,0.09122657775878906,0.06672799587249756,0.0,,,,,,,0.3757842779159546,,,,,0.6590009927749634,0.2655916213989258,,,,
10.931166648864746,0.09136104583740234,,,17.08692741394043,,,,,0.6413756608963013,,,,,,0.6597817540168762,,,,,
10.932332992553711,0.0913395881652832,,,,17.086132049560547,99.19998931884766,0.7000013589859009,,,,,,,,0.6586354374885559,,,,,60.000118255615234
10.93349838256836,0.09131813049316406,,,17.086997985839844,,,,0.0,,,0.0,0.0,,,0.6592200994491577,,,,0.0,
10.934664726257324,0.09115290641784668,,,,,,,,,,,,,,0.6590155363082886,,,0.20000000298023224,,
10.935831069946289,0.09097170829772949,0.06664502620697021,0.0,17.087055206298828,,,,,,,,,,,0.6593368649482727,,,,,
10.936994552612305,0.08990955352783203,,,,,,,,,,,,,3.0257110595703125,0.6595184206962585,,,,,
10.938159942626953,0.08884739875793457,,,17.087072372436523,,,,,,,,,,,0.6587663888931274,,,,,
10.939325332641602,0.08786392211914062,,,,,,,,,,,,,,0.6587873697280884,,,,,
10.940491676330566,0.0869591236114502,,,17.087142944335938,,,,,,,,,0.006979134865105152,,0.6583237648010254,,21.772796630859375,,,
10.941656112670898,0.0861276388168335,0.06386780738830566,0.0,,,,,,,0.378024160861969,,,,,0.6587032079696655,0.26657211780548096,,,,
10.94282341003418,0.08546721935272217,,,17.087158203125,,,,,0.6445960402488708,,,,,,0.6583014726638794,,,,,
10.943982124328613,0.08480679988861084,,,,17.086868286132812,99.19998931884766,0.7000013589859009,,,,,,,,0.6583384871482849,,,,,60.000118255615234
10.945149421691895,0.08474600315093994,,,17.087322235107422,,,,0.0,,,0.0,0.0,,,0.6574397087097168,,,,0.0,
10.94631576538086,0.08468520641326904,,,,,,,,,,,,,,0.6582615971565247,,,0.20000000298023224,,
10.947478294372559,0.08520352840423584,0.06263625621795654,0.0,17.08738899230957,,,,,,,,,,,0.6583691239356995,,,,,
